clip_id,dasakam,verse,half,split,audio_path,text_path,text_devanagari,duration_s,sample_rate,channels,bit_depth,model_characters,characters_per_s,issues
nar_003_005_2,3,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dasakam 3.5.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dashakam 3.5.2.txt,न चेद्व्यासस्योक्तिस्तव च वचनं नैगमवचः भवेन्मिथ्या रथ्यापुरुषवचनप्रायमखिलम् ॥,14.218685,44100,2,16,69,4.8528,
nar_003_006_1,3,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dasakam 3.6.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dashakam 3.6.1.txt,भवद्भक्तिस्तावत्प्रमुखमधुरा त्वाद्गुणरसात् किमप्यारूढा चेदखिलपरितापप्रशमनी ।,13.539524,44100,2,16,71,5.2439,
nar_003_006_2,3,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dasakam 3.6.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dashakam 3.6.2.txt,पुनश्चान्ते स्वान्ते विमलपरिबोधोदयमिलन् महानन्दाद्वैतं दिशति किमत: प्रार्थ्यमपरम्॥,14.57424,44100,2,16,74,5.0775,
nar_003_007_1,3,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dasakam 3.7.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dashakam 3.7.1.txt,विधूय क्लेशान्मे कुरु चरणयुग्मं धृतरसं भवत्क्षेत्रप्राप्तौ करमपि च ते पूजनविधौ ।,14.841927,44100,2,16,69,4.649,
nar_003_007_2,3,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dasakam 3.7.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dashakam 3.7.2.txt,भवन्मूर्त्यालोके नयनमथ ते पादतुलसी- परिघ्राणे घ्राणं श्रवणमपि ते चारुचरिते ॥,15.229456,44100,2,16,66,4.3337,
nar_003_008_1,3,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dasakam 3.8.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dashakam 3.8.1.txt,प्रभूताधिव्याधिप्रसभचलिते मामकहृदि त्वदीयं तद्रूपं परमरसचिद्रूपमुदियात् ।,13.747256,44100,2,16,67,4.8737,
nar_003_008_2,3,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dasakam 3.8.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dashakam 3.8.2.txt,उदञ्चद्रोमाञ्चो गलितबहुहर्षाश्रुनिवहः यथा विस्मर्यासं दुरुपशमपीडापरिभवान् ॥,14.246644,44100,2,16,69,4.8432,
nar_003_009_1,3,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dasakam 3.9.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dashakam 3.9.1.txt,मरुद्गेहाधीश त्वयि खलु पराञ्चोऽपि सुखिन: भवत्स्नेही सोऽहं सुबहु परितप्ये च किमिदम् ।,14.510317,44100,2,16,71,4.8931,
nar_003_009_2,3,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dasakam 3.9.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dashakam 3.9.2.txt,अकीर्तिस्ते मा भूद्वरद गदभारं प्रशमयन् भवद्भक्तोत्तंसं झटिति कुरु मां कंसदमन ॥,14.014921,44100,2,16,67,4.7806,
nar_003_010_1,3,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dasakam 3.10.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dashakam 3.10.1.txt,किमुक्तैर्भूयोभिस्तव हि करुणा यावदुदियात् अहं तावद्देव प्रहितविविधार्तप्रलपितः ।,13.395692,44100,2,16,72,5.3749,
nar_003_010_2,3,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dasakam 3.10.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dashakam 3.10.2.txt,पुरः क्लृप्ते पादे वरद तव नेष्यामि दिवसान् यथाशक्ति व्यक्तं नतिनुतिनिषेवा विरचयन् ॥,13.771224,44100,2,16,71,5.1557,
nar_004_001_1,4,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.1.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.1.1.txt,कल्यतां मम कुरुष्व तावतीं कल्यते भवदुपासनं यया ।,8.36542,44100,2,16,40,4.7816,
nar_004_001_2,4,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.1.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.1.2.txt,स्पष्टमष्टविधयोगचर्यया पुष्टयाशु तव तुष्टिमाप्नुयाम् ॥,8.452154,44100,2,16,49,5.7973,
nar_004_002_1,4,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.2.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.2.1.txt,ब्रह्मचर्यदृढतादिभिर्यमैः आप्लवादिनियमैश्च पाविताः ।,9.646644,44100,2,16,48,4.9758,
nar_004_002_2,4,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.2.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.2.2.txt,कुर्महे दृढममी सुखासनं पङ्कजाद्यमपि वा भवत्परा: ॥,8.984354,44100,2,16,41,4.5635,
nar_004_003_1,4,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.3.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.3.1.txt,तारमन्तरनुचिन्त्य सन्ततं प्राणवायुमभियम्य निर्मलाः।,9.449546,44100,2,16,47,4.9738,
nar_004_003_2,4,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.3.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.3.2.txt,इन्द्रियाणि विषयादथापहृत्या- (अपहृत्य+आस्महे) ऽस्महे भवदुपासनोन्मुखाः ॥,8.696576,44100,2,16,63,7.2442,
nar_004_004_1,4,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.4.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.4.1.txt,अस्फुटे वपुषि ते प्रयत्नतः धारयेम धिषणां मुहुर्मुहुः ।,8.917347,44100,2,16,46,5.1585,
nar_004_004_2,4,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.4.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.4.2.txt,तेन भक्तिरसमन्तरार्द्रताम् उद्वहेम भवदङ्घ्रिचिन्तका: ॥,10.391746,44100,2,16,48,4.6191,
nar_004_005_1,4,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.5.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.5.1.txt,विस्फुटावयवभेदसुन्दरं त्वद्वपुः सुचिरशीलनावशात् ।,9.075034,44100,2,16,45,4.9587,
nar_004_005_2,4,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.5.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.5.2.txt,अश्रमं मनसि चिन्तयामहे ध्यानयोगनिरतास्त्वदाश्रयाः ॥,9.043492,44100,2,16,46,5.0865,
nar_004_006_1,4,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.6.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.6.1.txt,ध्यायतां सकलमूर्तिमीदृशीम् उन्मिषन्मधुरताहृतात्मनाम् ।,8.743878,44100,2,16,50,5.7183,
nar_004_006_2,4,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.6.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.6.2.txt,सान्द्रमोदरसरूपमान्तरं ब्रह्म रूपमयि तेऽवभासते ॥,9.114444,44100,2,16,43,4.7178,
nar_004_007_1,4,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.7.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.7.1.txt,तत्समास्वदनरूपिणीं स्थितिं त्वत्समाधिमयि विश्वनायक ।,11.937098,44100,2,16,47,3.9373,
nar_004_007_2,4,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.7.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.7.2.txt,आश्रिताः पुनरतः परिच्युतौ आरभेमहि च धारणादिकम् ॥,7.754376,44100,2,16,41,5.2873,
nar_004_008_1,4,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.8.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.8.1.txt,इत्थमभ्यसननिर्भरोल्लसत् त्वत्परात्मसुखकल्पितोत्सवाः ।,8.231383,44100,2,16,50,6.0743,
nar_004_008_2,4,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.8.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.8.2.txt,मुक्तभक्तकुलमौलितां गताः सञ्चरेम शुकनारदादिवत् ॥,7.93966,44100,2,16,43,5.4158,
nar_004_009_1,4,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.9.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.9.1.txt,त्वत्समाधिविजये तु यः पुनः मङ्क्षु मोक्षरसिक: क्रमेण वा ।,7.821406,44100,2,16,47,6.0091,
nar_004_009_2,4,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.9.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.9.2.txt,योगवश्यमनिलं षडाश्रयैः उन्नयत्यज सुषुम्णया शनैः ॥,8.318118,44100,2,16,43,5.1694,
nar_004_010_1,4,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.10.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.10.1.txt,लिङ्गदेहमपि सन्त्यजन्नथः लीयते त्वयि परे निराग्रहः ।,9.161746,44100,2,16,45,4.9117,
nar_004_010_2,4,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.10.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.10.2.txt,ऊर्ध्वलोककुतुकी तु मूर्धतः सार्धमेव करणैर्निरीयते ॥,8.605896,44100,2,16,45,5.229,
nar_004_011_1,4,11,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.11.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.11.1.txt,अग्निवासरवलर्क्षपक्षगै: उत्तरायणजुषा च दैवतैः ।,9.449546,44100,2,16,41,4.3388,
nar_004_011_2,4,11,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.11.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.11.2.txt,प्रापितो रविपदं भवत्परः मोदवान्ध्रुवपदान्तमीयते ॥,9.114444,44100,2,16,44,4.8275,
nar_004_012_1,4,12,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dasakam 4.12.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 4/Narayaneeyam Dashakam 4.12.1.txt,आस्थितोऽथ महरालये यदा शेषवक्त्रदहनोष्मणार्द्यते ।,8.838503,44100,2,16,44,4.9782,
